dtstart,dtend,dtstamp,organizer,uid,attendee,created,description,last-modified,location,sequence,status,summary,transp
"2023-09-28T08:00:00Z","2023-09-28T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313837362d302d32","","1970-01-01T00:00:00Z","\n\n1ATDB\nJACQUET FREDERIQUE\n\n(Updated :07/07/2023 13:12)","2023-07-07T11:12:00Z","B3","2140795612","","Syst1 : TDB",""
"2023-10-17T13:30:00Z","2023-10-17T15:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d36343938382d302d30","","1970-01-01T00:00:00Z","\n\n1ATDC\nHERNANDEZ SEBASTIEN\n\n(Updated :05/10/2023 18:34)","2023-10-05T16:34:00Z","B3","2140925534","","SAE12-TDC",""
"2023-12-21T09:00:00Z","2023-12-21T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313739362d302d33","","1970-01-01T00:00:00Z","\n\n1ATDA\nGIRAUD NADINE\n\n(Updated :09/11/2023 17:06)","2023-11-09T16:06:00Z","B7","2140975906","","PPP1 : TDA",""
"2023-12-07T07:00:00Z","2023-12-07T09:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323034342d302d31","","1970-01-01T00:00:00Z","\n\n1ATP3\nBEIGNON D AGOSTINO LAURE\n\n(Updated :09/11/2023 16:00)","2023-11-09T15:00:00Z","B2","2140975840","","Anglais1 : TP3",""
"2023-10-20T06:00:00Z","2023-10-20T08:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313739332d302d38","","1970-01-01T00:00:00Z","\n\n1ATDA\nMATAR HOUSSEIN\n\n(Updated :28/09/2023 11:28)","2023-09-28T09:28:00Z","A8","2140915028","","Math-Signal1 : TDA",""
"2023-12-04T12:30:00Z","2023-12-04T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313739392d302d32","","1970-01-01T00:00:00Z","\n\n1ATDA\nFREITAS ANTONIO\n\n(Updated :28/11/2023 18:29)","2023-11-28T17:29:00Z","C1bis","2141003349","","RLAN1 : TDA",""
"2023-11-30T09:00:00Z","2023-11-30T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323034312d302d30","","1970-01-01T00:00:00Z","\n\n1ATP2\nJACQUET FREDERIQUE\n\n(Updated :23/11/2023 10:34)","2023-11-23T09:34:00Z","C5","2140995674","","Syst1 Exam : TP2",""
"2023-10-20T06:00:00Z","2023-10-20T08:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32363636332d302d30","","1970-01-01T00:00:00Z","\n\n1ATP5\nBEIGNON D AGOSTINO LAURE\n\n(Updated :05/10/2023 18:32)","2023-10-05T16:32:00Z","B2","2140925532","","Anglais1 : TP5",""
"2023-12-08T15:00:00Z","2023-12-08T17:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32373631312d302d37","","1970-01-01T00:00:00Z","\n\n1ATDA\n\n(Updated :04/12/2023 14:44)","2023-12-04T13:44:00Z","B6,A5","2141011764","","Soutien math/info",""
"2024-01-18T12:30:00Z","2024-01-18T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33303636362d332d30","","1970-01-01T00:00:00Z","\n\n1ATP4\nGIRAUD NADINE\n\n(Updated :18/12/2023 10:27)","2023-12-18T09:27:00Z","B7","2141031667","","SAE14-TP4",""
"2024-01-09T15:00:00Z","2024-01-09T18:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323036302d302d33","","1970-01-01T00:00:00Z","\n\n1ATP3\nDELOS HUGO\n\n(Updated :27/11/2023 14:52)","2023-11-27T13:52:00Z","B8","2141001692","","Archi-Rés1 : TP3",""
"2023-10-06T08:00:00Z","2023-10-06T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333336382d302d36","","1970-01-01T00:00:00Z","\n\n1ATDC\nBOUAYED AYMENE\n\n(Updated :10/10/2023 11:17)","2023-10-10T09:17:00Z","A8","2140932297","","Math-Signal1 : TDC",""
"2023-11-07T12:30:00Z","2023-11-07T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313533342d302d30","","1970-01-01T00:00:00Z","\n\n1ATDB\nJACQUET FREDERIQUE\n\n(Updated :18/10/2023 10:29)","2023-10-18T08:29:00Z","B3","2140943769","","SAE15-TDB",""
"2024-01-10T13:00:00Z","2024-01-10T15:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313836322d302d33","","1970-01-01T00:00:00Z","\n\n1ATDB\nMAYET KARINE\n\n(Updated :19/12/2023 15:39)","2023-12-19T14:39:00Z","B7","2141033419","","Gest_projet : TDB",""
"2024-01-11T08:00:00Z","2024-01-11T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32393636322d302d30","","1970-01-01T00:00:00Z","\n\n1ATP1\nCAPALLERA FLORENCE\n\n(Updated :27/11/2023 15:48)","2023-11-27T14:48:00Z","C1","2141001748","","SAE13-TP1",""
"2024-01-29T12:30:00Z","2024-01-29T13:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33343436392d302d31","","1970-01-01T00:00:00Z","\n\n1A\nHERNANDEZ SEBASTIEN\n\n(Updated :09/01/2024 09:57)","2024-01-09T08:57:00Z","A5-A5bis","2141063317","","Admin_Sys2 : Cours",""
"2023-10-09T13:30:00Z","2023-10-09T15:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313834392d302d33","","1970-01-01T00:00:00Z","\n\n1ATDB\nBEIGNON D AGOSTINO LAURE\n\n(Updated :04/09/2023 13:48)","2023-09-04T11:48:00Z","Labo multimédia A109","2140880608","","Anglais1 : TDB",""
"2023-09-21T11:30:00Z","2023-09-21T13:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313834392d302d30","","1970-01-01T00:00:00Z","\n\n1ATDB\nBEIGNON D AGOSTINO LAURE\n\n(Updated :17/07/2023 17:40)","2023-07-17T15:40:00Z","Labo multimédia A109","2140810280","","Anglais1 : TDB",""
"2023-10-17T11:30:00Z","2023-10-17T13:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333335322d302d35","","1970-01-01T00:00:00Z","\n\n1ATDC\nJACQUET FREDERIQUE\n\n(Updated :28/09/2023 11:27)","2023-09-28T09:27:00Z","C5","2140915027","","Syst1 : TDC",""
"2023-10-26T08:00:00Z","2023-10-26T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323034302d302d33","","1970-01-01T00:00:00Z","\n\n1ATP2\nJACQUET FREDERIQUE\n\n(Updated :10/10/2023 18:34)","2023-10-10T16:34:00Z","C5","2140932734","","Syst1 : TP2",""
"2024-01-29T14:30:00Z","2024-01-29T16:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33353131382d302d30","","1970-01-01T00:00:00Z","\n\n1ATDB\nCOURSIMAULT DAVID\n\n(Updated :09/01/2024 10:22)","2024-01-09T09:22:00Z","A5bis","2141063342","","Math-Num2 : TDB",""
"2023-10-06T06:00:00Z","2023-10-06T08:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35323930362d302d31","","1970-01-01T00:00:00Z","\n\n1ATP5\nHERNANDEZ SEBASTIEN\n\n(Updated :25/09/2023 16:59)","2023-09-25T14:59:00Z","B8","2140911039","","SAE12-TP5",""
"2023-12-12T14:30:00Z","2023-12-12T16:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333431302d302d3131","","1970-01-01T00:00:00Z","\n\n1ATP5\nSIGURET ARNAUD\n\n(Updated :09/11/2023 16:20)","2023-11-09T15:20:00Z","B1bis","2140975860","","Prog1 : TP5",""
"2023-10-24T08:00:00Z","2023-10-24T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d36353335372d302d31","","1970-01-01T00:00:00Z","\n\n1ATP2\nBEIGNON D AGOSTINO LAURE\n\n(Updated :10/10/2023 13:22)","2023-10-10T11:22:00Z","B2","2140932422","","Anglais1 : TP2",""
"2023-09-22T08:00:00Z","2023-09-22T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313830302d302d31","","1970-01-01T00:00:00Z","\n\n1ATDA\nJACQUET FREDERIQUE\n\n(Updated :15/09/2023 17:30)","2023-09-15T15:30:00Z","B3","2140896670","","Syst1 : TDA",""
"2023-10-02T11:30:00Z","2023-10-02T13:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313835322d302d32","","1970-01-01T00:00:00Z","\n\n1ATDB\nJACQUET JEAN-PAUL\n\n(Updated :25/09/2023 13:26)","2023-09-25T11:26:00Z","A5","2140910826","","Archi-Sys1 : TDB",""
"2023-11-24T07:00:00Z","2023-11-24T09:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313837302d302d35","","1970-01-01T00:00:00Z","\n\n1ATDB\nBENGANA FAYCAL\n\n(Updated :31/10/2023 18:44)","2023-10-31T17:44:00Z","A8","2140963044","","Math-Trans1 : TDB",""
"2024-01-22T15:00:00Z","2024-01-22T18:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32393737392d302d32","","1970-01-01T00:00:00Z","\n\n1ATP4\nCAPALLERA FLORENCE\n\n(Updated :14/12/2023 16:48)","2023-12-14T15:48:00Z","C1","2141026288","","SAE13-TP4",""
"2024-01-18T12:30:00Z","2024-01-18T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333334362d302d32","","1970-01-01T00:00:00Z","\n\n1ATDC\nMATAR HOUSSEIN\n\n(Updated :19/12/2023 12:32)","2023-12-19T11:32:00Z","B3","2141033232","","Math-Trans1 : TDC",""
"2023-12-20T12:30:00Z","2023-12-20T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313539332d302d31","","1970-01-01T00:00:00Z","\n\n1ATDB\n\n(Updated :19/12/2023 11:23)","2023-12-19T10:23:00Z","B3,C1bis","2141033163","","SAE15-TDB-PT",""
"2023-11-13T12:30:00Z","2023-11-13T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d36303435322d302d32","","1970-01-01T00:00:00Z","\n\n1ATDC\nCOURSIMAULT DAVID\n\n(Updated :13/11/2023 16:52)","2023-11-13T15:52:00Z","B1bis","2140981652","","SAE13-TDC",""
"2023-11-15T07:00:00Z","2023-11-15T09:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313838332d302d34","","1970-01-01T00:00:00Z","\n\n1ATDB\nHABACHI OUSSAMA\n\n(Updated :24/10/2023 13:43)","2023-10-24T11:43:00Z","B3","2140952603","","Web1 : TDB",""
"2024-01-11T12:00:00Z","2024-01-11T15:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d36343939302d302d31","","1970-01-01T00:00:00Z","\n\n1ATP5\nCAPALLERA FLORENCE\n\n(Updated :27/11/2023 15:48)","2023-11-27T14:48:00Z","C1","2141001748","","SAE13-TP5",""
"2023-11-29T08:00:00Z","2023-11-29T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323131372d302d30","","1970-01-01T00:00:00Z","\n\n1ATP3\nCAPALLERA FLORENCE\n\n(Updated :09/11/2023 12:29)","2023-11-09T11:29:00Z","C1","2140975629","","Telecom1 : TP3",""
"2023-11-29T09:00:00Z","2023-11-29T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323033352d302d37","","1970-01-01T00:00:00Z","\n\n1ATP2\nZAYENE MARIEM\n\n(Updated :20/11/2023 10:42)","2023-11-20T09:42:00Z","B8","2140991362","","Prog1 : TP2",""
"2023-10-25T11:30:00Z","2023-10-25T12:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32383930312d302d30","","1970-01-01T00:00:00Z","\n\n1ATP3\nJACQUET FREDERIQUE\n\n(Updated :10/10/2023 18:29)","2023-10-10T16:29:00Z","B8","2140932729","","SAE11-TP3",""
"2023-12-08T08:00:00Z","2023-12-08T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323034322d302d31","","1970-01-01T00:00:00Z","\n\n1ATP2\nCAPALLERA FLORENCE\n\n(Updated :09/11/2023 12:48)","2023-11-09T11:48:00Z","C1","2140975648","","Telecom1 : TP2",""
"2023-12-06T09:00:00Z","2023-12-06T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333334362d302d35","","1970-01-01T00:00:00Z","\n\n1ATDC\nMATAR HOUSSEIN\n\n(Updated :09/11/2023 13:04)","2023-11-09T12:04:00Z","A6","2140975664","","Math-Trans1 : TDC",""
"2023-12-06T12:30:00Z","2023-12-06T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313738392d302d32","","1970-01-01T00:00:00Z","\n\n1ATDA\nMAYET KARINE\n\n(Updated :20/11/2023 10:28)","2023-11-20T09:28:00Z","A5bis","2140991348","","Gest_projet : TDA",""
"2024-01-09T12:30:00Z","2024-01-09T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d36353334332d302d30","","1970-01-01T00:00:00Z","\n\n1ATP1\nBEIGNON D AGOSTINO LAURE\n\n(Updated :27/11/2023 15:25)","2023-11-27T14:25:00Z","B2","2141001725","","Anglais1 : TP1",""
"2023-09-27T12:00:00Z","2023-09-27T14:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313739302d302d33","","1970-01-01T00:00:00Z","\n\n1ATDA\nFREITAS ANTONIO\n\n(Updated :25/09/2023 12:18)","2023-09-25T10:18:00Z","B3","2140910758","","Init-Rés1 : TDA",""
"2023-10-12T11:30:00Z","2023-10-12T13:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d36303433312d302d30","","1970-01-01T00:00:00Z","\n\n1ATP1\n1ATP2\n1ATP3\n1ATP4\n1ATP5\n\n(Updated :25/09/2023 17:05)","2023-09-25T15:05:00Z","","2140911045","","Fête de la science",""
"2023-11-17T12:00:00Z","2023-11-17T14:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313837302d302d30","","1970-01-01T00:00:00Z","\n\n1ATDB\nBENGANA FAYCAL\n\n(Updated :25/10/2023 11:37)","2023-10-25T09:37:00Z","A5","2140953917","","Math-Trans1 : TDB",""
"2023-10-10T14:00:00Z","2023-10-10T16:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333336342d302d33","","1970-01-01T00:00:00Z","\n\n1ATDC\nBEIGNON D AGOSTINO LAURE\n\n(Updated :10/10/2023 12:22)","2023-10-10T10:22:00Z","Labo multimédia A105,B2","2140932362","","Anglais1 : TDC",""
"2024-01-30T07:00:00Z","2024-01-30T08:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33343437362d302d31","","1970-01-01T00:00:00Z","\n\n1A\nHABACHI OUSSAMA\n\n(Updated :09/01/2024 09:57)","2024-01-09T08:57:00Z","A5-A5bis","2141063317","","BD2 : Cours",""
"2023-09-14T09:00:00Z","2023-09-14T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32363230312d302d31","","1970-01-01T00:00:00Z","\n\n1ATP2\n\n(Updated :13/09/2023 15:55)","2023-09-13T13:55:00Z","A5bis","2140893695","","Soutenances LPro",""
"2023-10-10T06:00:00Z","2023-10-10T08:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32383933372d302d32","","1970-01-01T00:00:00Z","\n\n1ATP2\nZAYENE MARIEM\n\n(Updated :03/10/2023 17:54)","2023-10-03T15:54:00Z","C7","2140922614","","SAE12-TP2",""
"2023-09-21T06:00:00Z","2023-09-21T08:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313739302d302d31","","1970-01-01T00:00:00Z","\n\n1ATDA\nFREITAS ANTONIO\n\n(Updated :25/09/2023 12:18)","2023-09-25T10:18:00Z","B8","2140910758","","Init-Rés1 : TDA",""
"2023-11-17T07:00:00Z","2023-11-17T09:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333339332d302d34","","1970-01-01T00:00:00Z","\n\n1ATP5\nJACQUET FREDERIQUE\n\n(Updated :24/10/2023 13:48)","2023-10-24T11:48:00Z","C5","2140952608","","Syst1 : TP5",""
"2023-12-04T14:30:00Z","2023-12-04T16:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32383931312d302d33","","1970-01-01T00:00:00Z","\n\n1ATDA\n\n(Updated :28/11/2023 18:30)","2023-11-28T17:30:00Z","C5,B3","2141003350","","SAE12-TDA-PT",""
"2023-12-15T09:00:00Z","2023-12-15T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33303235302d302d32","","1970-01-01T00:00:00Z","\n\n1ATDA\n\n(Updated :09/11/2023 16:42)","2023-11-09T15:42:00Z","B8,C7","2140975882","","SAE14-TDA-PT",""
"2024-01-18T14:30:00Z","2024-01-18T16:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d38383332302d302d31","","1970-01-01T00:00:00Z","\n\n1ATP5\nHAYEK FREDERIC\n\n(Updated :18/12/2023 10:36)","2023-12-18T09:36:00Z","B3","2141031676","","SAE15-TP5",""
"2023-09-28T08:00:00Z","2023-09-28T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333337322d302d32","","1970-01-01T00:00:00Z","\n\n1ATDC\nGIRAUD NADINE\n\n(Updated :11/09/2023 17:17)","2023-09-11T15:17:00Z","B7","2140890897","","Com1 : TDC",""
"2023-10-25T11:30:00Z","2023-10-25T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323230332d302d30","","1970-01-01T00:00:00Z","\n\n1ATP4\nCAPALLERA FLORENCE\n\n(Updated :20/10/2023 17:03)","2023-10-20T15:03:00Z","B1bis","2140947043","","Elec1 : TP4",""
"2024-01-25T14:30:00Z","2024-01-25T16:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d38383331352d302d32","","1970-01-01T00:00:00Z","\n\n1ATP3\nPERRIOT ROMAIN\n\n(Updated :09/01/2024 15:59)","2024-01-09T14:59:00Z","C5","2141063679","","SAE15-TP3",""
"2023-09-27T06:00:00Z","2023-09-27T08:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313835322d302d31","","1970-01-01T00:00:00Z","\n\n1ATDB\nJACQUET JEAN-PAUL\n\n(Updated :26/09/2023 13:23)","2023-09-26T11:23:00Z","A5bis","2140912263","","Archi-Sys1 : TDB",""
"2023-09-25T08:00:00Z","2023-09-25T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35323439382d302d32","","1970-01-01T00:00:00Z","\n\n1ATDC\nFREITAS ANTONIO\n\n(Updated :25/09/2023 12:19)","2023-09-25T10:19:00Z","B8","2140910759","","Init-Rés1 : TDC",""
"2023-09-22T12:00:00Z","2023-09-22T14:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333336332d302d31","","1970-01-01T00:00:00Z","\n\n1ATDC\nMAYET KARINE\n\n(Updated :20/11/2023 10:41)","2023-11-20T09:41:00Z","B7","2140991361","","PPP1 : TDC",""
"2023-11-17T09:00:00Z","2023-11-17T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323034302d302d35","","1970-01-01T00:00:00Z","\n\n1ATP2\nJACQUET FREDERIQUE\n\n(Updated :06/11/2023 18:30)","2023-11-06T17:30:00Z","C5","2140971670","","Syst1 : TP2",""
"2023-09-13T08:00:00Z","2023-09-13T09:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35313639362d302d30","","1970-01-01T00:00:00Z","\n\n1ATP5\n\n(Updated :08/09/2023 16:54)","2023-09-08T14:54:00Z","B4","2140886554","","Soutenances LPro",""
"2023-09-13T11:30:00Z","2023-09-13T13:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32373631312d302d30","","1970-01-01T00:00:00Z","\n\n1ATDA\n\n(Updated :08/09/2023 17:06)","2023-09-08T15:06:00Z","A8,B6","2140886566","","Soutien math/info",""
"2023-09-21T11:30:00Z","2023-09-21T13:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313739362d302d31","","1970-01-01T00:00:00Z","\n\n1ATDA\nGIRAUD NADINE\n\n(Updated :07/07/2023 13:43)","2023-07-07T11:43:00Z","B7","2140795643","","PPP1 : TDA",""
"2023-10-10T11:30:00Z","2023-10-10T13:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313736342d302d33","","1970-01-01T00:00:00Z","\n\n1ATDA\nBEIGNON D AGOSTINO LAURE\n\n(Updated :10/10/2023 12:21)","2023-10-10T10:21:00Z","Labo multimédia A105","2140932361","","Anglais1 : TDA",""
"2023-10-05T13:30:00Z","2023-10-05T15:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333336342d302d31","","1970-01-01T00:00:00Z","\n\n1ATDC\nBEIGNON D AGOSTINO LAURE\n\n(Updated :06/10/2023 18:42)","2023-10-06T16:42:00Z","B2,Labo multimédia A109","2140926982","","Anglais1 : TDC",""
"2024-02-02T13:30:00Z","2024-02-02T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33343439312d302d30","","1970-01-01T00:00:00Z","\n\n1A\nCOURSIMAULT DAVID\n\n(Updated :08/01/2024 18:19)","2024-01-08T17:19:00Z","A5-A5bis","2141062379","","Numérisation2 : Cours",""
"2023-11-16T09:00:00Z","2023-11-16T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323632302d302d35","","1970-01-01T00:00:00Z","\n\n1ATP4\nWEZL MICHAEL\n\n(Updated :16/10/2023 19:03)","2023-10-16T17:03:00Z","C5","2140941403","","Syst1 : TP4",""
"2024-01-10T09:00:00Z","2024-01-10T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313739352d302d39","","1970-01-01T00:00:00Z","\n\n1ATDA\nCOURSIMAULT DAVID\n\n(Updated :27/11/2023 15:56)","2023-11-27T14:56:00Z","A5","2141001756","","Math-Trans1 : TDA",""
"2023-10-25T11:30:00Z","2023-10-25T13:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32383931312d302d30","","1970-01-01T00:00:00Z","\n\n1ATDA\n\n(Updated :10/10/2023 18:45)","2023-10-10T16:45:00Z","C5,B6","2140932745","","SAE12-TDA-PT",""
"2023-11-30T07:00:00Z","2023-11-30T09:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323032332d302d32","","1970-01-01T00:00:00Z","\n\n1ATP2\nGIRAUD NADINE\n\n(Updated :23/11/2023 10:34)","2023-11-23T09:34:00Z","B7","2140995674","","Com1 : TP2",""
"2023-12-06T12:30:00Z","2023-12-06T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d37363138352d302d32","","1970-01-01T00:00:00Z","\n\n1ATDC\n\n(Updated :20/11/2023 10:44)","2023-11-20T09:44:00Z","B4,B6","2140991364","","SAE14-TDC-PT",""
"2023-09-22T06:00:00Z","2023-09-22T08:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333336382d302d33","","1970-01-01T00:00:00Z","\n\n1ATDC\nBOUAYED AYMENE\n\n(Updated :10/10/2023 11:17)","2023-10-10T09:17:00Z","A5","2140932297","","Math-Signal1 : TDC",""
"2023-11-22T07:00:00Z","2023-11-22T09:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333431302d302d34","","1970-01-01T00:00:00Z","\n\n1ATP5\nSIGURET ARNAUD\n\n(Updated :15/11/2023 16:23)","2023-11-15T15:23:00Z","B6","2140984503","","Prog1 : TP5",""
"2023-10-05T08:00:00Z","2023-10-05T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323031342d302d30","","1970-01-01T00:00:00Z","\n\n1ATP1\nWEZL MICHAEL\n\n(Updated :25/08/2023 12:32)","2023-08-25T10:32:00Z","B3","2140866132","","Syst1 : TP1",""
"2023-09-29T06:00:00Z","2023-09-29T09:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323036392d302d30","","1970-01-01T00:00:00Z","\n\n1ATP3\nDELOS HUGO\n\n(Updated :20/11/2023 10:24)","2023-11-20T09:24:00Z","B8","2140991344","","Init-Rés1 : TP3",""
"2023-11-29T12:30:00Z","2023-11-29T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33333138302d302d30","","1970-01-01T00:00:00Z","\n\n1A\nFREITAS ANTONIO\n\n(Updated :09/11/2023 12:46)","2023-11-09T11:46:00Z","Salle examen MPC003","2140975646","","Init-Rés1 : Examen",""
"2023-09-18T11:30:00Z","2023-09-18T13:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313739302d302d30","","1970-01-01T00:00:00Z","\n\n1ATDA\nFREITAS ANTONIO\n\n(Updated :25/09/2023 12:18)","2023-09-25T10:18:00Z","B8","2140910758","","Init-Rés1 : TDA",""
"2024-01-16T08:00:00Z","2024-01-16T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333338342d302d32","","1970-01-01T00:00:00Z","\n\n1ATP5\nCHEBBI SAMAR\n\n(Updated :27/11/2023 15:41)","2023-11-27T14:41:00Z","C1bis","2141001741","","RLAN1 : TP5",""
"2023-11-10T07:00:00Z","2023-11-10T09:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d36343938382d302d31","","1970-01-01T00:00:00Z","\n\n1ATDC\nHERNANDEZ SEBASTIEN\n\n(Updated :13/10/2023 11:38)","2023-10-13T09:38:00Z","B6","2140936638","","SAE12-TDC",""
"2023-10-17T09:00:00Z","2023-10-17T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d34383135352d302d31","","1970-01-01T00:00:00Z","\n\n1ATP5\nGIRAUD NADINE\n\n(Updated :17/10/2023 10:35)","2023-10-17T08:35:00Z","B7","2140942335","","SAE11-TP5",""
"2023-10-19T13:30:00Z","2023-10-19T15:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d36353337312d302d30","","1970-01-01T00:00:00Z","\n\n1ATP4\nBEIGNON D AGOSTINO LAURE\n\n(Updated :28/09/2023 11:26)","2023-09-28T09:26:00Z","B2","2140915026","","Anglais1 : TP4",""
